ax,ay,az,label
6.1070814,-18.57339,-0.24137598,3
0.08255238,-0.017048862,0.15314065,3
7.4123664,-16.066309,-0.4010969,3
3.8126638,-13.1019,0.123828575,3
0.12323037,-0.5727819,0.07537391,3
7.6779695,-21.942781,-0.4316054,3
4.3351965,-5.47418,0.4971089,3
-0.5267201,-1.6342978,-0.24825534,3
8.79482,-26.921947,0.18873389,3
1.1252248,0.059820566,0.49980083,3
1.6734804,-2.481357,-0.86141616,3
8.977871,-27.503702,0.07477571,3
-0.52522457,0.89102733,-0.6299106,3
4.88076,-9.984651,1.2053844,3
6.7669024,-19.071693,0.019142581,3
-0.20039889,-0.89013004,-0.13968103,3
6.1008005,-16.773985,0.61046886,3
4.6064825,-10.276276,0.3260221,3
-0.12622139,-1.5631114,-0.17258233,3
7.2215385,-24.983162,0.4211368,3
2.8378878,-2.1520448,0.035294134,3
0.18723837,-1.7733806,-0.15343975,3
8.587242,-27.760033,0.57158554,3
0.9083753,0.8147561,-0.07298109,3
3.3807592,-2.8923244,0.15403795,3
8.590233,-27.71457,-0.104985096,3
0.48933223,1.2948161,0.007477571,3
5.878567,-12.228819,0.69122666,3
5.226822,-14.241482,-0.15254244,3
-0.60717875,-0.73369926,0.86291164,3
9.027821,-24.431915,-0.12532409,3
1.032503,0.36490545,-0.43639103,3
3.9843488,-12.956536,0.96759766,3
6.873084,-13.984852,-0.6236294,3
-0.18245272,-0.9349955,-0.006879365,3
8.387442,-22.873888,0.1160519,3
3.415455,-2.2929223,0.17078772,3
0.012263216,-2.5438695,0.0424726,3
9.11815,-26.708986,0.53180486,3
0.27337998,0.6086743,-0.17347965,3
5.747261,-10.457233,0.2955136,3
5.2399826,-18.450157,-0.16331014,3
-0.3481557,-0.044566322,-0.43878385,3
7.6124663,-19.141684,0.3290131,3
2.9330025,-7.0435724,-0.068793654,3
0.66969126,-1.6836498,-0.21326032,3
9.37149,-25.194628,-0.67178494,3
1.8640088,-0.17856438,0.08883354,3
3.3083763,-9.768699,0.31345975,3
5.593522,-18.347864,0.68853474,3
0.9451649,0.025124637,-0.36251262,3
7.605886,-18.584755,0.23060828,3
3.2629128,-8.707183,0.45014977,3
0.80578303,-1.1333007,-0.23120649,3
7.3049884,-25.382463,-0.16749759,3
2.7969105,-0.31944183,0.13369897,3
2.1678972,-5.89083,0.5620142,3
8.120044,-22.031914,-0.32333016,3
0.5820541,-0.118145615,-0.6349953,3
7.9977107,-17.860027,0.39182472,3
3.205186,-8.606983,0.096311115,3
0.09571291,-1.212862,-0.059521463,3
8.219346,-24.403502,-0.091525465,3
2.9602208,-1.3534403,0.44057846,3
3.464209,-7.012167,-0.07686943,3
7.021439,-20.431715,0.10827523,3
0.76689965,0.068793654,-0.05742774,3
7.210472,-16.950756,0.8255238,3
2.5178475,-10.305887,0.3182454,3
0.060717873,-1.1694921,-0.013160525,3
7.794919,-24.64697,0.3792624,3
3.318845,-1.2834502,-0.20608185,3
1.4279169,-3.5267215,-0.56590253,3
8.613564,-24.333511,1.2687942,3
0.11156536,0.0948156,-0.050249275,3
7.5233335,-15.391533,0.9296116,3
3.6023946,-10.959726,0.46749774,3
-0.08045866,-1.0989038,-0.54376894,3
7.192526,-24.903301,0.30538398,3
2.9333014,-0.83001035,0.38344982,3
4.132405,-8.228319,0.07716853,3
6.1821566,-19.218554,-0.5180461,3
1.0435698,0.18664017,-0.12083755,3
7.565806,-19.263718,0.33349967,3
2.7397819,-6.4606214,0.5596214,3
1.0187442,-1.6974086,-0.6041877,3
8.486744,-24.632614,0.31196424,3
0.9879367,0.34067813,-0.32482567,3
4.0268216,-12.995121,1.2116655,3
6.257231,-14.545371,-0.5407779,3
0.26111677,-0.2545365,-0.051445685,3
6.9388866,-24.137001,-0.2757728,3
2.5375884,-1.4261223,0.13908282,3
3.039483,-5.3105707,0.60598236,3
7.353742,-22.56013,0.14416756,3
0.15044872,0.21505493,-0.47946185,3
7.5230346,-17.540586,-0.027816564,3
3.964608,-8.790632,0.7256235,3
0.38434714,-1.3217354,-0.5192425,3
8.196913,-24.708286,0.12592229,3
2.3635106,-0.097806625,0.1591227,3
4.05733,-10.367502,0.53389853,3
6.167201,-17.00908,-0.7399804,3
0.24646074,0.13489537,-0.43609193,3
8.058429,-21.639492,0.24975087,3
2.5851457,-3.7426736,0.034695927,3
1.515255,-3.6149569,-0.7408777,3
7.794919,-23.064417,0.605085,3
0.21266212,-0.038285162,0.23898315,3
7.5604224,-17.303398,-0.7926225,3
4.1007,-8.756834,0.74895346,3
1.9298115,-12.67867,0.5811568,3
5.7200427,-13.316058,-0.43100718,3
0.40947178,-0.49800622,-0.25722843,3
8.154441,-23.873491,0.07597212,3
2.0312073,-1.6803597,0.28295127,3
2.9760733,-6.811768,0.49920264,3
8.416454,-20.340788,-0.5162515,3
0.03499503,0.1378864,-0.30089745,3
7.274181,-15.428023,0.28863424,3
4.645964,-11.903994,0.18723837,3
-0.27337998,-0.57906306,-0.40797627,3
8.548957,-24.78725,0.22642085,3
2.6102705,-1.0256236,-0.22313072,3
1.5978073,-3.065505,-0.3487539,3
7.9977107,-25.436005,0.47826543,3
1.3181462,0.35294133,-0.5943173,3
6.073582,-13.414762,0.6113662,3
4.465904,-14.246567,0.18095721,3
0.53359944,-0.31944183,-0.24227329,3
6.665806,-23.247768,-0.3065804,3
2.5872395,-2.981158,0.38165522,3
2.809772,-4.3088756,-0.05383851,3
7.7608213,-22.293928,0.31585258,3
0.50039905,0.116650105,-0.5512465,3
8.3348,-17.461325,0.17796618,3
2.4948168,-8.65813,0.7636095,3
0.082851484,-1.23021,-0.57607204,3
8.0677,-25.082165,0.22881366,3
2.362015,-0.22522444,-0.11964113,3
2.8429725,-10.89841,0.9412766,3
6.270691,-15.886249,0.08673982,3
0.17108682,-0.27726832,-0.3379862,3
8.667103,-23.3704,0.5027919,3
1.7593229,-1.8191434,0.7938189,3
3.17049,-7.222137,0.47676992,3
6.7839513,-18.769001,0.19621146,3
0.51236314,-0.19531415,-0.28115666,3
7.8661056,-21.316162,0.33080772,3
1.96361,-3.8985064,0.56410795,3
1.1913266,-3.5183465,-0.5315057,3
8.163115,-23.612074,0.9206385,3
0.29641092,0.2724827,-0.5838487,3
6.9059854,-17.729021,0.03379862,3
3.3430724,-7.4922266,-0.2730809,3
0.3502494,-1.7114664,-0.7322037,3
8.490632,-24.721148,0.5811568,3
1.4141582,0.26470602,-0.23988047,3
4.69741,-13.806288,1.0211371,3
4.2505503,-13.526627,-0.31944183,3
0.26859435,-0.48424748,-0.32512477,3
8.389535,-23.345573,-0.10348958,3
2.2734807,-2.0048864,0.22971097,3
2.6126633,-7.303194,0.21684955,3
6.658029,-19.17668,-0.09810573,3
0.7743772,0.14745769,-0.22881366,3
7.111469,-21.527328,0.23838496,3
3.5419757,-3.2967114,-0.10049855,3
1.5409778,-3.621537,0.03619144,3
7.7090764,-22.841585,1.1365907,3
-0.2015953,-0.047856454,-0.68524456,3
8.941679,-19.007387,0.019441685,3
2.5767708,-6.704091,1.0336994,3
0.26829523,-1.7946169,-0.63200426,3
8.518747,-24.957739,0.27846473,3
1.2876377,0.48065826,-0.14745769,3
4.1685963,-14.70898,1.015454,3
6.279963,-11.867503,-0.36340994,3
-0.51266223,-1.0716854,-0.19202402,3
7.856534,-24.151358,-0.5171488,3
2.8226335,-1.3576277,0.47676992,3
2.8280172,-5.3763733,0.04007978,3
8.092227,-21.288046,0.15702899,3
0.07537391,-0.1585245,-0.9720842,3
8.270791,-19.221844,0.14177474,3
2.4553351,-6.425028,0.34516466,3
0.5096712,-1.466202,-0.40378883,3
8.947362,-25.165016,-0.19680966,3
1.4039887,0.56500524,0.038285162,3
3.6658044,-13.741383,0.9550353,3
6.1884375,-12.901502,-0.09451649,3
-0.36610186,-0.7743772,-0.62482584,3
8.939586,-24.972095,-0.48903313,3
2.7005994,-0.041874398,0.4959125,3
3.1770704,-8.111669,0.038584266,3
6.367002,-19.695324,0.22013968,3
0.49950173,-0.023928227,-0.16331014,3
8.208878,-19.793129,0.4884349,3
1.6504494,-5.7933226,-0.04546363,3
0.70678,-1.6040884,-0.6732805,3
9.138489,-25.193132,-0.33379877,3
0.5096712,0.29341987,-0.116351,3
5.2953167,-13.361222,1.1270195,3
5.126323,-13.561622,-0.50009996,3
0.4851448,-0.85154575,-0.02961118,3
6.9281187,-24.174686,-0.07148558,3
0.91615194,-0.6086743,0.738784,3
5.037789,-10.04477,0.4872385,3
6.1830535,-17.031813,-0.15523437,3
0.08344969,-0.27008986,-0.2973082,3
6.608677,-21.95355,0.21625134,3
2.504388,-3.2766714,0.29671,3
1.7856439,-4.95733,0.39481574,3
7.469196,-21.413967,0.1896312,3
0.12352947,-0.19740787,-0.4016951,3
7.6716886,-19.764715,-0.091525465,3
3.0206394,-5.3973107,0.19591236,3
1.288535,-3.6017964,0.0065802624,3
7.8167534,-22.044477,0.39690945,3
0.39900318,0.05174479,-0.5273183,3
7.059425,-19.991734,0.45822555,3
2.7385855,-5.2274203,0.17168503,3
1.3968102,-3.272484,0.32452658,3
8.615358,-21.72952,1.6881363,3
0.6987042,0.0056829536,-0.20967108,3
6.0379887,-19.758734,2.1996021,3
2.547459,-5.474479,-0.1585245,3
4.5224347,-8.328219,0.42622152,3
6.3143597,-16.074085,0.43938205,3
-0.17527425,-0.325723,-0.14506488,3
8.45803,-22.692932,-0.082851484,3
0.4334,-1.3830515,0.16420746,3
5.1469617,-10.90529,1.4033905,3
6.6771717,-13.844573,-0.9457632,3
-0.066400826,-1.4742779,-0.6891329,3
7.7880397,-23.296223,-0.42382872,3
-0.49172506,-1.1264212,0.58683974,3
7.9654074,-10.547563,0.4319045,3
3.2001011,-15.586548,1.0423734,3
-0.023030918,-0.6517451,0.26799613,3
9.367601,-22.041485,0.38763726,3
0.7106683,-4.063013,0.5276174,3
2.847758,-1.724926,1.7398812,3
7.049854,-25.042385,-0.11455639,3
-0.075673014,-0.07148558,0.5605187,3
9.402297,-15.685251,1.576571,3
2.108675,-9.833604,1.9447666,3
-0.09571291,-1.1946167,0.541077,3
9.521938,-23.842384,0.59282184,3
0.83718884,-0.43788654,1.3378869,3
6.756733,-12.228221,1.7078772,3
7.0809603,-12.651451,0.0741775,3
-0.13938192,-0.49172506,0.119042926,3
8.014161,-23.832514,0.09092726,3
0.26769704,-0.52911294,0.6026922,3
-2.2130618,3.132803,8.685647,3
-1.2813566,2.804388,8.767601,3
-1.4799608,2.0817556,8.453544,3
-1.8203398,0.9379865,8.812167,3
0.26979074,0.4319045,10.489536,3
1.4321043,0.55782676,10.499407,3
0.5841478,-0.78693956,10.442876,3
0.04516453,-0.6164509,9.543175,3
-0.2015953,-0.45014977,10.421939,3
-0.13399807,0.47018966,9.293723,3
-0.44506502,0.43758744,10.208978,3
-0.5315057,0.75224364,9.755837,3
-0.6550352,0.9382856,9.123235,3
-1.5436697,-0.51535416,9.83151,3
4.1371903,-11.637792,0.55722857,3
16.763517,-3.182454,3.309872,3
5.68415,-8.016554,2.2594228,3
5.2680984,-10.794023,1.6534405,3
1.6190436,-7.6076803,1.0887343,3
1.8329022,-13.26521,1.8870398,3
2.1158533,-11.104491,-0.36490545,3
2.9940193,-6.7226353,-1.4129617,3
7.8957167,-20.191833,-6.0134625,3
-1.9253249,-0.86201435,-0.45822555,3
2.638386,-3.4585261,-1.2574283,3
9.247662,-19.34597,-5.523233,3
5.4388857,-13.481761,-2.6398816,3
-0.49441698,-0.1271187,0.3293122,3
5.853143,-9.051749,-3.4857445,3
9.047262,-22.589441,-5.730511,3
1.3172488,-0.7393822,-1.2320045,3
-0.075673014,-2.0892332,-0.34516466,3
10.294821,-18.56621,-6.4094744,3
5.5199428,-13.222738,-2.4128625,3
0.38853458,0.014356935,-0.09302098,3
3.8709888,-11.028819,-1.5260227,3
11.787343,-19.93969,-4.249653,3
1.0866406,-0.65712893,-1.1300105,3
1.3013964,-2.3874388,-0.718445,3
11.963814,-24.836004,-1.2664014,3
3.6050863,-6.7926254,-2.3132613,3
-0.11395818,-0.7959126,0.87338024,3
10.2927265,-14.003098,-2.580061,3
8.710174,-17.05604,-2.7762725,3
-0.7642077,-0.69960153,0.87996054,3
2.0288146,-1.8885353,-1.6827525,3
15.352051,-27.511778,-3.0439694,3
1.0740783,-1.3019946,-0.9738788,3
0.58654064,-2.2334008,-0.23090738,3
10.890334,-20.854944,-3.4857445,3
5.590232,-8.944371,-2.3410778,3
0.7217351,-0.8955139,0.52223355,3
9.708579,-12.3245325,-2.656033,3
9.260523,-17.354544,-2.466402,3
0.13130614,-0.3044867,-0.34666017,3
1.8158532,-2.056033,-0.602094,3
16.776379,-27.536901,-2.7652056,3
1.4144573,-0.9059825,-0.738784,3
0.76271224,-1.6710875,-0.5721837,3
10.055838,-20.942581,-2.797808,3
8.443972,-8.495717,-1.8741783,3
0.47946185,-0.8805587,0.12622139,3
5.471189,-11.056037,-1.5999011,3
13.579866,-19.260727,-2.4071796,3
-0.88325065,-0.6969096,-0.005383851,3
2.405684,-1.7018951,-0.9077771,3
17.64258,-25.846672,-1.9809581,3
1.6722839,-0.97926265,-0.8772686,3
0.98973125,-1.4464613,-0.20458634,3
12.416955,-20.77329,-1.9378872,3
7.84128,-7.084849,-1.2436695,3
0.35144582,-1.4802599,0.20817557,3
11.068001,-11.69193,-0.715454,3
9.39153,-17.227427,-2.2342982,3
0.0029910284,0.53569317,0.098703936,3
4.8266225,-4.1383867,-0.6876374,3
15.424434,-24.382565,-2.7394829,3
-0.39451665,-0.07806584,-8.9730846E-4,3
2.0733807,-1.134497,-0.96490574,3
17.162521,-25.68725,-1.0980065,3
2.3219352,-0.9275179,-1.0564312,3
0.29491538,-2.1690936,-0.15224335,3
14.469099,-19.518852,-2.1834507,3
5.945566,-6.888039,-0.78873414,3
0.43669012,-1.532902,-0.56590253,3
11.9356985,-14.763416,-1.4718851,3
8.1344,-12.495918,-0.7896315,3
-0.119940236,-0.71246296,0.47048876,3
8.52443,-7.9968133,-0.93230355,3
13.246666,-19.740488,-0.82701933,3
0.6302097,0.4668995,0.29012975,3
1.8870398,-2.9243283,-0.6197411,3
17.810377,-23.685354,-0.9170493,3
1.9345971,-0.9768698,-0.30029923,3
0.8742776,-1.8071793,0.005084748,3
13.7686,-18.624834,-1.9555343,3
6.885048,-9.022437,-0.9409775,3
1.0803595,-0.5694918,-0.03678965,3
9.761819,-11.494522,-0.3801597,3
10.977373,-15.576977,-1.7943178,3
-0.16181463,-0.40887356,-0.61675006,3
7.8436728,-7.617551,0.2222334,3
13.735101,-18.25275,-1.1267203,3
-1.3567305,-0.72323066,-0.849452,3
6.207879,-2.5704896,0.25752753,3
15.484553,-23.169104,-4.0537405,3
1.7500507,0.21774685,0.7788638,3
1.8948164,-2.1747768,-1.0118649,3
15.758532,-23.883062,0.75702924,3
-1.3893327,-1.5257236,-1.1324034,3
4.107878,-1.1521441,0.8168498,3
16.878971,-25.217659,-2.9371898,3
-0.5796613,-0.5479564,0.5159524,3
3.5557344,-0.94636136,-0.26051855,3
14.171193,-25.765017,-0.8030911,3
1.5999011,0.16510476,-0.44835514,3
4.711169,-3.9275193,-0.016749758,3
14.225929,-23.244776,-2.2836502,3
-0.23988047,-0.091525465,0.1698904,3
3.260819,-2.1601207,-0.33200413,3
15.034703,-24.725933,-1.7458632,3
0.5937191,0.21834506,0.30867413,3
2.5791638,-2.1379871,-0.35473597,3
15.085251,-24.82075,-1.5041882,3
1.9938195,-0.41336012,0.034396827,3
-0.11724831,-2.2806592,-0.59970117,3
16.598412,-23.311775,-1.3968102,3
3.3729825,-2.603092,1.4392828,3
-0.63948184,-2.39372,0.94606227,3
15.771992,-23.354548,-0.8778668,3
3.1322048,-1.8565313,2.161317,3
0.27966115,-2.3282163,3.8620157,3
17.247166,-18.09901,-0.66370916,3
3.996911,-6.917949,-0.56111693,3
1.14018,-1.2326027,0.59700924,3
13.67558,-20.028524,-0.40079778,3
4.1312084,-3.757928,0.39780676,3
2.5776682,-0.90329057,0.22313072,3
14.941084,-21.80041,-2.2621148,3
1.2834502,-2.4161527,0.45912284,3
2.7876384,-1.0280164,-0.01585245,3
13.843676,-25.244577,-0.42681974,3
0.70199436,-0.5602196,0.1369891,3
3.28385,-1.1330016,-0.2961118,3
14.283357,-26.073393,-1.3746766,3
1.7715861,-0.67477596,0.10917253,3
2.1484556,-1.3459628,-0.63978094,3
14.22533,-26.472994,-0.63559353,3
-0.42412782,-0.25004998,0.90358967,3
6.1648083,-0.1689931,0.71246296,3
11.3677025,-26.704798,-1.2894323,3
0.43639103,-0.45972106,-0.51206404,3
5.046762,-2.3976083,1.6244274,3
11.331511,-26.042583,-0.9077771,3
0.90329057,0.43788654,0.38165522,3
3.1680973,-3.5635111,1.0800604,3
16.111473,-25.396223,-2.656033,3
-1.657927,1.9534405,3.3580275,3
0.38883367,-2.6449664,0.2623132,3
17.998512,-26.679075,-1.986342,3
-0.814457,-0.036490545,0.054137614,3
2.9593234,-1.1730813,0.76600236,3
16.817656,-25.789843,-2.8633113,3
2.202294,-1.4548361,-0.5712864,3
0.81266236,-2.7314072,0.16091733,3
10.705488,-13.395919,-2.265405,3
13.994124,-17.557037,-3.2330024,3
-0.89730847,-0.1271187,-0.0014955142,3
1.5257236,-1.838286,-0.47318068,3
11.379367,-15.173487,-1.7979071,3
14.091332,-16.83919,-2.6111677,3
-1.6121643,-0.52193445,0.9418748,3
1.4691931,-1.614557,-1.14018,3
10.15484,-19.282263,-1.2113664,3
11.42842,-10.552348,-0.05503492,3
-1.0600204,-1.5197415,-0.16151553,3
9.649655,-18.368204,-3.019144,3
1.4862419,-5.561518,-0.47976094,3
6.477969,-7.8900337,-0.07537391,3
8.405686,-14.9249325,-0.043070808,3
-0.2536392,0.1372882,0.025722843,3
11.932408,-20.265114,-4.106383,3
-0.37627137,-4.7859445,1.0615159,3
6.1597238,-6.5312095,0.0637089,3
9.829416,-15.804893,-0.033499517,3
2.2965117,-2.5202405,-0.16241284,3
7.3633137,-15.57937,-5.0739803,3
1.8391833,-5.002196,-0.024526432,3
6.6978097,-7.620542,-1.7377875,3
11.886347,-17.19632,-0.52342993,3
-0.52193445,-0.6332007,-0.32362926,3
7.641479,-9.587442,0.09421739,3
9.188738,-17.065311,-1.1138589,3
0.57517475,0.11395818,-0.8892327,3
9.285348,-13.871492,0.19860429,3
4.9199424,-13.856537,0.12921242,3
0.67148584,-0.050847482,-0.631107,3
9.571589,-16.66302,-0.942473,3
4.9348974,-9.5919285,-0.20548365,3
-0.6687939,-0.95353985,0.3900301,3
14.893228,-21.435503,-0.5180461,3
1.7668004,-2.0775683,-0.26291138,3
3.2090743,-2.155335,0.3589234,3
14.996119,-23.091038,-2.8121648,3
-0.053539407,-0.7471589,0.45732823,3
3.1689944,-2.559722,-0.09092726,3
13.938192,-24.476782,-1.3603196,3
0.119940236,-0.68524456,0.28384858,3
3.8024943,-1.6133606,0.119042926,3
13.9023,-26.13082,-0.60628146,3
0.47736812,-0.17856438,0.22881366,3
3.1301112,-3.0119655,-0.51535416,3
11.253445,-26.591738,-0.5051847,3
-0.54346985,0.086141616,1.1410773,3
5.8340006,-2.5085754,-0.96819586,3
12.5805645,-21.739391,1.5206388,3
-0.5667999,-2.3282163,-0.9610174,3
7.114759,-11.664711,-0.21804596,3
9.55484,-13.479368,-1.556232,3
-0.3397808,-1.5026926,-0.82701933,3
9.856036,-13.559229,0.32991043,3
7.6031938,-12.738192,-1.2406785,3
-0.08045866,-0.77587277,0.23060828,3
9.646963,-13.53201,-0.7399804,3
7.8260255,-14.03899,-1.4087744,3
-0.021535404,-0.6128617,0.6750751,3
10.42164,-12.877573,-0.26979074,3
6.041279,-14.886048,0.180359,3
0.8069794,-0.19680966,0.3900301,3
10.075877,-11.461022,-0.1052842,3
9.287143,-15.941583,-0.8635099,3
-0.43070808,-0.26829523,0.0017946169,3
9.701999,-9.919745,0.91106725,3
9.2177515,-16.787146,-1.3013964,3
-1.0710872,-0.6056832,-0.086141616,3
10.258928,-10.220942,0.48394838,3
8.84806,-16.574783,-0.96430755,3
-1.2308081,-0.7797611,-0.12502499,3
8.742476,-10.383654,0.109471634,3
10.730015,-16.468004,-1.5170496,3
-0.56350976,-0.59671015,-0.34426737,3
6.2060847,-9.570692,0.13968103,3
11.152647,-18.69273,-1.1392827,3
-1.2897314,-0.47377887,0.39960137,3
9.052647,-8.056634,0.124426775,3
10.894222,-18.498913,-1.8305093,3
-1.6911274,-0.67058855,-0.22881366,3
8.656335,-9.305089,-0.34247273,3
10.264611,-16.975283,-1.4925231,3
-1.3510475,-0.96729857,-0.51206404,3
8.75444,-10.490434,-0.034097724,3
8.8701935,-15.679868,-1.8200407,3
0.75613195,-1.0103694,-0.2527419,3
8.64796,-12.0481615,-0.43669012,3
9.464511,-14.329718,-0.7085746,3
-0.89730847,-1.000499,-0.31615168,3
9.583553,-14.466706,-1.0447662,3
6.897012,-10.87508,-0.5132605,3
0.19651055,-1.8095721,-0.6239285,3
10.147662,-18.285652,-0.16151553,3
6.398707,-6.0975103,0.22941187,3
-0.81924266,-2.5181468,-0.2883351,3
12.121441,-23.232513,-0.26111677,3
3.5060835,-2.1068804,1.029811,3
-0.35653058,-1.8909281,0.092422776,3
13.80539,-25.142584,0.18664017,3
0.71007013,-0.86291164,0.18753748,3
4.1180477,-1.7443677,2.475076,3
13.048959,-25.528427,-1.52692,3
0.3080759,-0.21505493,0.8679964,3
5.2441697,-5.078467,-0.4639085,3
10.615159,-22.835903,0.33260235,3
-0.497408,0.26141587,0.770788,3
6.2665033,-5.030012,-0.6451648,3
14.669199,-22.321745,-1.6109679,3
-1.3947165,-0.29312077,0.5386842,3
2.8226335,-1.8071793,-0.52582276,3
13.469797,-27.430122,-0.12921242,3
-0.77318084,0.23060828,0.68075806,3
2.774777,-1.8592232,0.10109676,3
14.789738,-26.149065,-0.698106,3
-1.1835499,0.0846461,0.8105687,3
3.4830525,-3.153142,-1.4054842,3
14.164613,-25.479673,0.44775695,3
-1.7120646,-0.050847482,0.84735835,3
3.4869409,-3.7223346,-0.27966115,3
14.051552,-23.53371,-0.37447673,3
-0.98674023,-0.6116653,0.082851484,3
6.8410797,-6.9936223,0.3155535,3
10.851451,-19.932812,-0.84855473,3
-2.0488544,-1.2152548,0.116351,3
7.606185,-8.356036,-0.27816564,3
10.185648,-18.06641,-1.0453644,3
-2.0407786,-1.0468599,-0.046959143,3
8.800801,-11.716755,0.6625128,3
9.303893,-13.844274,-0.8117651,3
-1.5439688,-2.0979073,-0.36251262,3
9.043075,-15.586548,-0.45912284,3
7.7685976,-10.247263,-0.6939186,3
-1.1482558,-2.3401806,0.0424726,3
10.835897,-17.336597,-0.14237295,3
5.619544,-7.8263245,-0.017347964,3
-0.23150559,-1.3013964,-0.5395815,3
11.977274,-23.20709,-0.8240283,3
3.4887354,-3.1334012,1.2601203,3
-1.1096715,-2.5331018,0.74835527,3
13.106686,-24.62065,-0.6628119,3
1.4318053,0.07686943,1.8242282,3
4.9459643,-6.364011,1.0480564,3
10.812268,-20.35006,-0.49172506,3
-0.95473623,-0.3155535,0.74147594,3
8.620742,-12.853046,0.7492526,3
7.7177505,-12.703197,-0.93230355,3
-0.7917252,-1.4778671,-0.63798636,3
10.596316,-20.581564,0.24616162,3
3.6011982,-3.35713,0.689432,3
0.8605189,-1.8574286,-0.6086743,3
12.029916,-26.15086,-0.63828546,3
-0.5093721,0.12502499,0.8578269,3
2.9165516,-2.8528428,-0.5512465,3
13.139887,-24.302704,-0.74835527,3
-2.0670996,-0.88983095,0.63529444,3
7.5083785,-11.512468,0.39212382,3
7.97139,-13.760824,-0.65324056,3
-0.3819543,-1.66361,-0.46989053,3
9.794721,-19.923239,0.55304116,3
4.5358944,-4.1383867,0.5051847,3
2.3889344,-2.2615166,-1.4916258,3
-3.2620156,3.5183465,7.3396845,4
-1.4249259,4.0707893,8.686245,4
-2.4711876,2.533401,9.375079,4
-0.033499517,1.2050853,10.190733,4
0.4884349,1.7922242,9.010772,4
0.090628155,2.411367,9.0391865,4
-0.9957133,1.6507485,10.045668,4
-1.6441683,0.83389866,9.949656,4
-0.9302098,0.80817586,9.990034,4
-0.74506515,1.4123635,9.744472,4
-0.32392836,2.219343,8.752347,4
-0.037387855,-0.17856438,11.481959,4
0.11545369,1.0307083,8.8447695,4
-1.0283155,2.2378874,8.911171,4
-1.1979069,2.1822543,9.3765745,4
-1.2750753,2.4346972,8.82832,4
-1.2672987,2.4747767,9.424132,4
-1.5029917,2.4107687,8.886345,4
-1.0474582,1.9157536,8.298309,4
1.1766706,-0.99900347,5.6527443,4
7.3980093,-4.690531,9.184252,4
13.347165,-2.1212373,1.0259227,4
6.4345994,-7.0115685,2.589034,4
4.342076,-12.413964,0.7181459,4
1.285843,-8.809774,0.94666046,4
0.75254273,-10.943574,-1.2011969,4
1.2583256,-9.059227,-1.39023,4
1.2221341,-8.504091,-3.4953158,4
6.5808606,-7.1578298,-5.505885,4
8.715259,-6.765407,-8.469695,4
5.8624153,-7.6950183,-5.526822,4
2.652145,-7.827222,-1.7494525,4
1.6854445,-10.4210415,-0.7722835,4
2.0060828,-9.436096,-1.1249257,4
4.601099,-7.2011995,-2.387738,4
7.5774713,-5.7819567,-5.563612,4
9.857532,-5.6536417,-7.696813,4
6.9263244,-6.6966133,-5.1942196,4
3.507878,-8.083553,-1.361217,4
1.2690933,-10.116256,-0.6239285,4
1.7225332,-9.594023,-0.44715872,4
3.3634114,-8.072785,-1.3615161,4
7.3319077,-7.053144,-4.887041,4
10.169795,-6.2697935,-7.1072817,4
6.6009,-7.3103724,-4.6585264,4
3.9251266,-7.896913,-1.4994025,4
1.6510476,-9.87488,-0.7319046,4
1.3160524,-10.275977,-0.067896344,4
2.7335007,-8.392825,-1.50688,4
6.7848487,-6.32423,-3.4052858,4
10.527822,-6.279664,-6.986145,4
8.344969,-6.264709,-6.373283,4
4.779663,-7.8888373,-2.4879375,4
2.082952,-7.9510508,-1.3839488,4
1.5523437,-11.111969,0.52313083,4
2.772085,-8.758927,-1.1718849,4
4.784449,-7.2562346,-2.7394829,4
8.914162,-5.9374905,-5.457131,4
9.956236,-5.683552,-7.3106713,4
6.856334,-5.9898334,-4.2915273,4
3.2207394,-8.012666,-1.1213365,4
1.5717853,-10.679766,0.27128628,4
1.1626127,-9.7863455,-0.6622137,4
3.3376884,-8.00788,-0.9975079,4
7.591828,-6.2024956,-4.174279,4
10.9070835,-5.58754,-7.2176504,4
7.899904,-6.584151,-5.4430733,4
4.6519465,-8.117053,-1.5771692,4
1.8275183,-8.81815,-0.61764735,4
2.6105695,-10.181161,0.21684955,4
2.7954152,-9.197113,-1.0229317,4
6.2811594,-7.1434727,-2.7490542,4
9.271291,-5.055137,-5.8567324,4
10.148559,-5.156234,-6.378667,4
6.419644,-6.9248285,-3.2413774,4
3.5237305,-7.3115687,-0.79531443,4
1.9217356,-11.053046,0.1372882,4
3.028117,-10.315458,-0.18215363,4
2.6572297,-8.559425,-1.4838492,4
6.096314,-7.797312,-2.4017956,4
8.592925,-4.921737,-5.2426744,4
10.805688,-5.122435,-6.929016,4
6.7441707,-6.081957,-4.0295134,4
3.7821553,-7.394719,-1.233201,4
1.9097716,-10.477871,0.2865405,4
2.0255244,-10.226027,-0.81864446,4
3.7588253,-8.22802,-1.3980067,4
7.1491556,-5.413761,-3.35384,4
11.338689,-4.6298127,-6.934699,4
8.899506,-6.0753765,-6.1438713,4
5.188836,-7.3806615,-2.138286,4
3.3155549,-7.862217,-0.9340981,4
2.8516464,-10.619347,-0.03708875,4
3.5377884,-8.825328,-0.93589276,4
5.3503513,-7.0375905,-2.0811574,4
8.894122,-4.741079,-5.1939206,4
10.9579315,-5.0509496,-7.2436724,4
